,K1,K2,Grey K1,Req. Dt,Derived From SO NO,Segment,Customer,Gry EDOD,Gry REDOD,Line Creation Dt.,DocNo.,Line No,Sch P/I Dt,Order Qty,Plan I/p Dt,SO No,SO Line no,SubSegment,K3,K4,K5,K6,Shade,Dely Dt1,Dely Dt,Lot Qty,Disp Planned,Bal to exe,Plan Qty,PPC Remark,LabRef.No,Peach Std.,Repeat Cops,Tech Remark,Final Dispo Comment,Marketing Comment,Exec. Closed,LabRef Check,KE Desc,Std Rec Dt,PP Comment,F370R001 Stock,F370B001 Stock,F380B001 Stock,F380B101 Stock,F350B001 Stock,F350B101 Stock,Baddi Stk,F400B001 Stock,F400B101 Stock,F340R001 Stock,Budhni Stk,Pref Factory,YD/PD,Factory,Grey Stock
204,11600009,BDKO,11600009BDKO,10/7/2021,,Workwear,SUPERHOUSE LTD. (SAFETY GARMENT DIV.),23/08/2021,6/9/2021,10/7/2021,BLS81_S81-21000942,1,1/9/2021,400,25/08/2021,S81_S81-21000942,1,NITRAS,PC-SF,STDAWTD000,,,AWTD,9/9/2021,400-09/09/2021,0,,400,400,LD std awtd/HF ok,,,S81-21000173,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"2,860",171,-3,"3,028",22,PD,Budhni,1160.17
205,11649,BD,11649BD,7/7/2020,,Workwear,TARA LOHIA PVT.LTD.,22/09/2020,18/11/2020,7/7/2020,BLF81_F81-20000195,3,9/9/2021,900,26/08/2021,F81_F81-20000195,3,MILL NORMS( MILL STD),CT-SF,STDAWTD000,,,Red,25/08/2021,900-25/08/2021,0,,900,900,Ld std awt/hf awt,,,,OK,,", Spill over Nov 20, Spill over Jan 21, Spill over Feb 21, Spill over Mar 21, Spill over Apr 21, Spill over Aug 21, Spill over Aug 21",Unchecked,2007169,,1/1/1900,,0,0,0,0,0,0,0,"20,252","2,289",-589,"21,952",22,PD,Budhni,27477.3
206,120521,BDOO,120521BDOO,25/05/2021,,Workwear,OSWAL PROMOTERS (P) LTD.,25/06/2021,25/06/2021,25/05/2021,BLF81_F81-21000243,1,9/9/2021,530,26/08/2021,F81_F81-21000243,1,MILL NORMS( MILL STD),CT-SF,STDAWTD000,,,AWAITED,26/08/2021,530-26/08/2021,0,,530,530,LD std awtd/HF ok,,,S81-20000313,OK,,", Spill over Aug 21",Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"16,931",0,0,"16,931",22,PD,Budhni,13724.28
207,110159,BD,110159BD,23/06/2021,,Workwear,JIWANRAM SHEODUTTRAI INDUSTRIES PVT,18/08/2021,10/8/2021,23/06/2021,BLF81_F81-21000367,1,9/9/2021,500,26/08/2021,F81_F81-21000367,1,MILL NORMS( MILL STD),CT-SF,BRKUPAWTD0,,,,30/08/2021,500-30/08/2021,0,,500,500,shade brkup awtd/HF awtd,,,,OK,,", Spill over Aug 21",Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"57,501",0,-35,"57,466",22,PD,Budhni,49067.99
208,A130C594,BDCCW4,A130C594BDCCW4,5/1/2021,,Workwear,SAMPADA EXPORTS,17/02/2021,12/2/2021,4/2/2021,BLS81_S81-20003003,11,9/9/2021,300,26/08/2021,S81_S81-20003003,11,MILL NORMS( MILL STD),SCP-SF,STDAWTD000,,,awtd,27/08/2021,300-27/08/2021,0,,300,300,LD std awtd / HF ok,,,S81-20003032,OK,,", Spill over Feb 21, Spill over Mar 21, Spill over Aug 21, Spill over Aug 21",Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"5,126",0,0,"5,126",22,PD,Budhni,5125.88
209,A120B197,BDCC,A120B197BDCC,30/04/2021,,Workwear,SUPERHOUSE LTD. (SAFETY GARMENT DIV.),5/6/2021,5/6/2021,22/05/2021,BLS81_S81-21000378,52,9/9/2021,240,26/08/2021,S81_S81-21000378,52,MILL NORMS( MILL STD),SPC-SF,0LD0000000,,,White,10/8/2021,240-10/08/2021,0,,240,240,LD app awtd/HF ok,,,,"OK,PL PLAN IN RAPIER LOOM",,", Spill over Jun 21, Spill over Aug 21",Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,839,0,192,"1,031",22,FB,Budhni,1044.16
210,A110A273,BDOOO,A110A273BDOOO,28/04/2021,,DE&B,CARR TEXTILE CORPORATION,25/06/2021,18/07/2021,28/04/2021,BLS85_S85-21000035,50,9/9/2021,732,26/08/2021,S85_S85-21000035,50,MILL NORMS( MILL STD),CT-SF,STDAWTD000,,,OD/ 696/ TBA,10/8/2021,731-10/08/2021,0,,732,732,LD std awtd/HF ok,,,,OK,,"@WA4, as per Carr Budget, Spill over Aug 21",Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"5,212",0,-10,"5,201",22,PD,Budhni,3840.35
211,A240A325,BDRKDW4J,A240A325BDEKDW4,25/05/2021,M75_M75-21000006/21,GAP,REFAT GARMENTS LTD,1/1/3000,27/09/2021,25/05/2021,BLM75_M75-21000006,21,1/10/2021,0,29/08/2021,,,BANANA REPUBLIC FACTORY STORES,ST-PF,BRKUPAWTD0,,,,,,0,,"33,120","33,120",,,,,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"9,241","1,214",-1,"10,454",22,PD,Budhni,22108.89
212,120I12,BD,120I12BD,25/03/2021,,Workwear,JASMINE APPARELS PVT LTD,20/04/2021,14/09/2021,25/03/2021,BLF81_F81-20001638,1,9/9/2021,500,31/08/2021,F81_F81-20001638,1,MILL NORMS( MILL STD),CT-SF,STDAWTD000,,,awaited,10/9/2021,500-10/09/2021,0,,500,500,LD std awtd/HF awtd,,,,OK,,", Spill over May 21, Spill over Jun 21",Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"4,383",0,-25,"4,357",22,PD,Budhni,4295.78
213,A109A001,BDKK,A109A001BDKK,23/12/2020,M75_M75-20000056/30,RMGE,GOKALDAS EXPORTS LTD,14/07/2021,14/07/2021,23/12/2020,BLM75_M75-20000056,30,5/10/2021,0,1/9/2021,,,CARHARTT,CT-CHWR,RPT0000000,,,,,,0,,"16,543","16,543",Repeat shade awtd/HF is ok,,,,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"63,615","8,956",-71,"72,500",22,PD,Budhni,144389.94
214,A140A533,BADD,A140A533BADD,24/02/2021,S75_S75-20000602/50,Brands,BENETTON INDIA PVT LTD,20/04/2021,30/04/2021,24/02/2021,BLS75_S75-20000602,50,9/9/2021,0,1/9/2021,,,Benetton,JM+NF,STDAWTD000,JM+AV,,,,,0,,"1,395","1,395",Order To Punch,,,,,,Spill over Apr 21,Unchecked,,,1/1/1900,,0,0,0,0,"2,395",0,"2,395",0,0,0,0,21,PD,Baddi,2315.0
215,13257,BDDKO,13257BDDKDO,4/11/2020,M75_M75-20000047/90,RMGE,CELEBRITY FASHIONS LTD,31/03/2021,6/9/2021,4/11/2020,BLM75_M75-20000047,90,1/9/2021,0,1/9/2021,,,VF(Timberland),ST-PF,RPT0000000,,,,,,0,,"31,305","31,305",m,,,,OK,,", Spill over Apr 21",Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"29,267","7,138",-126,"36,279",22,PD,Budhni,115881.71
216,132294,BDDKWO4,132294BDDKDWO4,3/5/2021,,RMGE,CELEBRITY FASHIONS LTD,1/1/3000,1/9/2021,3/5/2021,BLM75_M75-21000035,10,10/10/2021,0,3/9/2021,,,VF(Timberland),ST-PST,LD00000000,,,,,,0,,"6,250","6,250",,,,,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"59,904",0,0,"59,903",22,RD,Baddi,199.78
217,132294,BDDKWO4,132294BDDKDWO4,3/5/2021,,RMGE,CELEBRITY FASHIONS LTD,1/1/3000,1/9/2021,3/5/2021,BLM75_M75-21000035,10,10/10/2021,0,3/9/2021,,,VF(Timberland),ST-PST,LD00000000,,,,,,0,,"6,250","6,250",,,,,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"59,904",0,0,"59,903",22,RD,Budhni,49434.96
218,A140D699,BAMFZWQNJ,A140D699BAMFZWQN3,17/07/2021,,DE&B,CRESCENT FASHION AND DESIGN LTD,31/08/2021,20/08/2021,17/07/2021,BLF85_F85-21000297,40,1/9/2021,137,3/9/2021,F85_F85-21000297,40,PVH (DRESS SHIRT),SPC-8WDA,1V00087291,,,VHG400N+CANVAS,23/09/2021,137-23/09/2021,0,,137,137,"Clubbing,Rpt update 20/7 Qa mail 21/7,spl chem mail 16/08,",,19/02/2021-20,F85-20000460/30,,,,Unchecked,,,1/1/1900,,0,0,0,0,"221,162",0,"221,162",0,0,0,0,21,PD,Baddi,156581.76
219,150A83,BAMCBOJ,150A83BAMCBO,28/07/2021,,GAP,GAP INTERNATIONAL,25/08/2021,25/08/2021,28/07/2021,BLM75_M75-21000098,10,1/9/2021,0,4/9/2021,,,GAP BABY,ST-SF,STDAWTD000,,,,,,0,,"4,206","4,206",Order To Punch,,,,,,,Unchecked,,,1/1/1900,,0,0,0,0,"4,935",0,"4,935",0,0,0,0,21,FB,Baddi,3252.0
220,12091,BAOE,12091BAOE,28/07/2021,,Brands,BENETTON INDIA PVT LTD,1/9/2021,1/9/2021,28/07/2021,BLS75_S75-21000197,120,1/9/2021,0,4/9/2021,,,Benetton,CT-PF,BRKUPAWTD0,,,,,,0,,"30,000","30,000",Order To Punch,,,,,,,Unchecked,,,1/1/1900,,37,0,0,0,"47,392",0,"47,429",0,0,-15,-15,21,PD,Baddi,39614.2
221,A140D699,BAMFZWQNJ,A140D699BAMFZWQN3,17/07/2021,,DE&B,CRESCENT FASHION AND DESIGN LTD,31/08/2021,20/08/2021,17/07/2021,BLF85_F85-21000297,50,1/9/2021,139,4/9/2021,F85_F85-21000297,50,PVH (DRESS SHIRT),SPC-8WDA,7000076713,,,VHG400N+CHARCOAL,25/09/2021,138-25/09/2021,0,,139,139,"Clubbing,Rpt update 20/7 Qa mail 21/7,spl chem mail 16/08,",,19/02/2021-20,F85-20000460/40,,,,Unchecked,,,1/1/1900,,0,0,0,0,"221,162",0,"221,162",0,0,0,0,21,PD,Baddi,156581.76
222,A140D699,BAMFZWQNJ,A140D699BAMFBWQN,17/07/2021,,DE&B,CRESCENT FASHION AND DESIGN LTD,31/08/2021,20/08/2021,17/07/2021,BLF85_F85-21000297,70,1/9/2021,907,4/9/2021,F85_F85-21000297,70,PVH (DRESS SHIRT),SPC-8WDA,5000062194,,,VHG400N+HEARTH,25/09/2021,907-25/09/2021,0,,907,907,"Clubbing,Rpt update 20/7 Qa mail 21/7,spl chem mail 16/08,",,19/02/2021-20,F85-20000460/50,,,,Unchecked,,,1/1/1900,,309,0,579,0,0,0,888,0,0,0,0,21,PD,Baddi,888.0
223,A116A829,BDOOJ,A116A829BDOO,29/05/2021,M75_M75-21000015/30,GAP,GAP INTERNATIONAL,1/1/3000,16/11/2021,29/05/2021,BLM75_M75-21000015,30,15/11/2021,0,5/9/2021,,,GAP WOMENS,CT-PF,BRKUPAWTD0,,,,,,0,,"36,113","36,113",,,,,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"48,124",0,0,"48,124",22,PD,Budhni,30501.16
224,16000108,BAMM,16000232BAMMN,29/07/2021,S75_S75-21000203/10,Brands,MOHAN CLOTHING CO PVT LTD,15/09/2021,15/09/2021,29/07/2021,BLS75_S75-21000203,10,16/09/2021,0,6/9/2021,,,BLACK BERRY,CT-8SF,BRKUPAWTD0,,,,,,0,,998,998,Order To Punch,,,,,,,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,0,0,0,0,21,PD,Baddi,5564.0
225,A140D699,BAMFZWQNJ,A140D699BAMFZWQN3,28/07/2021,,DE&B,CRESCENT FASHION AND DESIGN LTD,18/08/2021,18/08/2021,17/08/2021,BLF85_F85-21000329,60,1/9/2021,283,6/9/2021,F85_F85-21000329,60,PVH (DRESS SHIRT),SPC-8WDA,7000010471,,,VHG400N+GREY MIST,24/10/2021,282-24/10/2021,0,,283,283,"Clubbing,Match with LD 19/8,spl chem mail 29/08,",423/05/21,,,,,,Unchecked,423/05/21,,1/1/1900,,0,0,0,0,"221,162",0,"221,162",0,0,0,0,21,PD,Baddi,156581.76
226,A130B609,BADK,A130B609BADK,24/03/2021,,India Buying Houses,REETU EXPORTS,25/03/2021,21/06/2021,24/03/2021,BLF81_F81-20001630,30,9/9/2021,550,7/9/2021,F81_F81-20001630,30,MILL NORMS( MILL STD),JV+NF,STDAWTD000,JV+XF,,TBC CRINKLE,29/09/2021,550-29/09/2021,0,,550,550,"Covid Hold 2,LD std awtd,Q3 Gr to use with Extra greige reservation as Ojha sir 35%",,,,,,", Spill over Jul 21, Spill over Aug 21",Unchecked,,,1/1/1900,,-2,0,0,0,0,0,-2,0,0,0,0,21,PD,Baddi,1006.0
227,A130D700,BDDCW4J,A130D700BDDCW4,7/8/2021,,DE&B,GREEN TEXTILE LIMITED,5/9/2021,5/9/2021,14/08/2021,BLF83_F83-21000174,20,9/9/2021,934,7/9/2021,F83_F83-21000174,20,UNIQLO,ST-ST,RFD0000000,,,RFD0000000,14/09/2021,934-14/09/2021,0,,934,934,Rpt of F85-21000311 order clr on 16 Aug/Peach & HF ok last pckng awtd,,F85-21000311,F85-21000311,WVG PL PROCEED TRIAL REQD IN PROCESS,,,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"16,677","3,267",0,"19,944",22,RD,Budhni,49060.1
228,116580,BA,116580BDOO,18/05/2021,,DE&B,CARR TEXTILE CORPORATION,3/7/2021,20/06/2021,18/05/2021,BLS85_S85-21000070,10,9/9/2021,274,7/9/2021,S85_S85-21000070,10,MILL NORMS( MILL STD),CT-PF,STDAWTD000,,,BEZ/ 705/ TBA,24/08/2021,274-24/08/2021,0,,274,274,LD std awtd,,30/08/18/121,,,,", Spill over Jun 21, Spill over Aug 21",Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"3,216","2,444",0,"33,267",21,PD,Baddi,8298.23
229,116580,BA,116580BDOO,18/05/2021,,DE&B,CARR TEXTILE CORPORATION,3/7/2021,20/06/2021,18/05/2021,BLS85_S85-21000070,10,9/9/2021,274,7/9/2021,S85_S85-21000070,10,MILL NORMS( MILL STD),CT-PF,STDAWTD000,,,BEZ/ 705/ TBA,24/08/2021,274-24/08/2021,0,,274,274,LD std awtd,,30/08/18/121,,,,", Spill over Jun 21, Spill over Aug 21",Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"3,216","2,444",0,"33,267",21,PD,Budhni,38056.09
230,12-84080,BAMFBJ,A140B701BDMF,17/10/2019,,DE&B,STYLEM Co. Ltd,15/01/2020,20/09/2021,17/10/2019,BLS83_S83-19000225,10,9/9/2021,538,8/9/2021,S83_S83-19000225,10,JAPAN,GSCN-75SF,6000218461,,,675930/355 KHAKI,26/08/2021,538-26/08/2021,0,,538,538,"Po cancel due to dropping marak in greige,app cut QA 20/07,",app cut QA,01/02/2020-17,CUTTING AWTD,,,"WO3 - 40MOT and 70D.NYL.STR yarn, Spill over Aug 21",Unchecked,app cut QA,,1/1/1900,,544,0,0,0,0,0,544,0,0,0,0,21,PD,Baddi,664.0
231,A109A001,BDKK,A109A001BDKK,23/12/2020,,RMGE,GOKALDAS EXPORTS LTD,14/06/2021,14/06/2021,23/12/2020,BLM75_M75-20000056,20,11/11/2021,0,9/9/2021,,,CARHARTT,CT-CHWR,RPT0000000,,,,,,0,,"21,524","21,524",Repeat shade awtd/HF is ok,,,,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"63,615","8,956",-71,"72,500",22,PD,Budhni,144389.94
232,A109A001,BDKK,A109A001BDKK,27/09/2020,M75_M75-20000042/80,RMGE,GOKALDAS EXPORTS LTD.,30/05/2021,30/05/2021,27/09/2020,BLM75_M75-20000042,80,11/11/2021,0,9/9/2021,,,CARHARTT,CT-CHWR,STDAWTD000,,,,,,0,,"13,765","13,765",m,,,,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"63,615","8,956",-71,"72,500",22,PD,Budhni,144389.94
233,A220A052,BDKOJ,A220A052BDKO,30/06/2021,M75_M75-21000084/10,RMGE,CELEBRITY FASHIONS LIMITED,29/08/2021,17/08/2021,30/06/2021,BLM75_M75-21000084,10,11/11/2021,0,9/9/2021,,,VF(Williamson Dickies),CT-SF,STDAWTD000,,,,,,0,,"2,404","2,404",,,,,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,"6,742",0,"6,742","6,153",0,0,"6,153",22,PD,Baddi,6742.0
234,A220A052,BDKOJ,A220A052BDKO,30/06/2021,M75_M75-21000084/10,RMGE,CELEBRITY FASHIONS LIMITED,29/08/2021,17/08/2021,30/06/2021,BLM75_M75-21000084,10,11/11/2021,0,9/9/2021,,,VF(Williamson Dickies),CT-SF,STDAWTD000,,,,,,0,,"2,404","2,404",,,,,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,"6,742",0,"6,742","6,153",0,0,"6,153",22,PD,Budhni,6243.1
235,A109A001,BDKK,A109A001BDKK,22/02/2021,M75_M75-20000067/20,RMGE,GOKALDAS EXPORTS LTD,1/7/2021,1/7/2021,22/02/2021,BLM75_M75-20000067,20,5/10/2021,0,9/9/2021,,,CARHARTT,CT-CH1,RPT0000000,,,,,,0,,497,497,Repeat shade awtd/HF is ok,,,,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"63,615","8,956",-71,"72,500",22,PD,Budhni,144389.94
236,132135,BDMCJ,13257BDDKD,3/6/2021,M75_M75-21000067/10,RMGE,SHAHI EXPORT PVT LTD (BGLR DIV),14/06/2021,12/9/2021,3/6/2021,BLM75_M75-21000067,10,9/9/2021,0,9/9/2021,,,VF(Vans),ST-PF,RPT0000000,,,,,,0,,"1,383","1,383",,,,,OK,,Spill over Jul 21,Unchecked,,,1/1/1900,,-101,0,0,0,0,0,-101,"19,653","3,850",50,"23,552",22,PD,Budhni,59221.6
237,A112A354,MKCQ,A112A354MKCQ,21/07/2021,,RMGE,SHAHI EXPORT PVT LTD (BGLR DIV),7/9/2021,7/9/2021,21/07/2021,BLF81_F81-21000455,10,9/9/2021,300,9/9/2021,F81_F81-21000455,10,VF(Vans),SPC-SF,9300095849,,,Vans Black/VN0A7RVD,24/09/2021,300-24/09/2021,0,,300,300,LD app on 24 July/HF ok,2104282,,,"OK,PLAN ON RAPIER LOOM",,,Unchecked,2104282,,1/1/1900,,0,0,0,0,0,0,0,0,0,0,0,22,PD,,
238,A130B644,BDDOJ,A130B644BDDO,7/8/2021,,Hong Kong Territory,Epic Garments Manufacturing Company Ltd,7/9/2021,1/1/3000,7/8/2021,BLS85_S85-21000185,50,1/1/3000,894,9/9/2021,S85_S85-21000185,50,Amazon India,CT-PF,STDAWTD000,,,SAGE GREEN,21/09/2021,894-21/09/2021,0,,894,894,LD std awtd/Peach & HF article wrong,,S85-21000094,TBC,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"4,878",0,-31,"4,847",22,PD,Budhni,1514.35
239,A130B644,BDDOJ,A130B644BDDO,7/8/2021,,Hong Kong Territory,Epic Garments Manufacturing Company Ltd,22/08/2021,1/1/3000,14/08/2021,BLS85_S85-21000185,70,1/1/3000,835,9/9/2021,S85_S85-21000185,70,Amazon India,CT-PF,STDAWTD000,,,PALE YELLOW,21/09/2021,834-21/09/2021,0,,835,835,Peach & HF article wrong,,S85-21000094,TBC,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"4,878",0,-31,"4,847",22,PD,Budhni,1514.35
240,11600109,BDOKD,11600109BDOKD,14/07/2021,M75_M75-21000009/250,GAP,GAP INTERNATIONAL,1/1/3000,8/9/2021,14/07/2021,BLM75_M75-21000009,250,9/9/2021,0,10/9/2021,,,OLD NAVY MENS,ST-PF,BRKUPAWTD0,,,,,,0,,"9,611","9,611",,,,,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,"19,022",0,"19,022","92,263","4,565",515,"97,344",22,PD,Baddi,19014.5
241,11600109,BDOKD,11600109BDOKD,14/07/2021,M75_M75-21000009/250,GAP,GAP INTERNATIONAL,1/1/3000,8/9/2021,14/07/2021,BLM75_M75-21000009,250,9/9/2021,0,10/9/2021,,,OLD NAVY MENS,ST-PF,BRKUPAWTD0,,,,,,0,,"9,611","9,611",,,,,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,"19,022",0,"19,022","92,263","4,565",515,"97,344",22,PD,Budhni,109145.88
242,130129,BDDDJ,130129BDDD,29/05/2021,M75_M75-21000016/30,GAP,GAP INTERNATIONAL,1/1/3000,22/08/2021,29/05/2021,BLM75_M75-21000016,30,7/9/2021,0,10/9/2021,,,GAP BABY,CT-PF,BRKUPAWTD0,,,,,,0,,"36,329","36,329",,,,,OK,,,Unchecked,,,1/1/1900,,-60,0,0,0,0,0,-60,"33,499","1,745",-660,"34,584",22,PD,Budhni,15599.28
243,A116A361,BDOKW,A116A361BDOKDW4,22/02/2021,S75_S75-20000594/10,Brands,BENETTON INDIA PVT LTD,30/03/2021,30/03/2021,22/02/2021,BLS75_S75-20000594,10,9/9/2021,0,10/9/2021,,,Benetton,ST-SF,STDAWTD000,,,,,,0,,"5,118","5,118",LD std awtd/HF awtd,,,,OK,,Spill over Apr 21,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"9,025",0,0,"9,025",22,PD,Budhni,9025.11
244,13257,BD,13257BDDKD,11/8/2021,,India Buying Houses,Penguin Garments (P) Ltd,8/9/2021,8/9/2021,11/8/2021,BLF81_F81-21000585,1,9/9/2021,850,10/9/2021,F81_F81-21000585,1,VINEYARD VINES,ST-PF,STDAWTD000,,,,24/09/2021,850-24/09/2021,0,,850,850,LD std awtd/Peach & HF ok,,F81-21000212,,OK,,,Unchecked,,,1/1/1900,,-101,0,0,0,0,0,-101,"19,653","3,850",50,"23,552",22,PD,Budhni,59221.6
245,A160B290,BDMK,A160B290BDMK,21/11/2019,,Brands,MOHAN CLOTHING CO PVT LTD,24/12/2019,13/02/2021,21/11/2019,BLS81_S81-19004190,10,9/9/2021,987,10/9/2021,S81_S81-19004190,10,BLACK BERRY,ST-NAB,LD00000000,,,EK-DRIFT # BLUE,25/09/2021,987-25/09/2021,0,,987,987,LD app awtd * peach & H/F ok,,S81_S81-19002573,S81_S81-19002573,ok,,"Spill over Jan 20, Spill over Feb 20,Old Stock(Mar), Spill over Mar 21, Spill over May 21, Spill over Jul 21",Unchecked,1908785,,1/1/1900,,0,0,0,0,0,0,0,"2,650",0,0,"2,650",21,PD,Budhni,2650.04
246,13000129,BDDDJ,13000129BDDD,31/10/2019,S75_S75-19000489/20,RMGE,SHAHI EXPORT PVT LTD (BGLR DIV),3/2/2020,13/09/2021,31/10/2019,BLS75_S75-19000489,20,12/9/2021,0,11/9/2021,,,VANS,CT-SF,RPT0000000,,,,,,0,,"2,545","2,545",m,,,,ok,,"Spill over Feb 20, Postpone Corona,Old Stock(Jun)",Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"5,452",0,0,"5,452",22,PD,Budhni,5452.44
247,132194,BDMCO,132194BDMCDO,11/6/2021,M75_M75-21000036/20,RMGE,CELEBRITY FASHIONS LTD,1/1/3000,11/9/2021,11/6/2021,BLM75_M75-21000036,20,11/9/2021,0,11/9/2021,,,VF(Timberland),ST-SF,RPT0000000,,,,,,0,,"4,576","4,576",,,,,OK,,,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"13,174","1,812",0,"14,986",22,PD,Budhni,26737.84
248,A120B308,BDCC,A120B308BDCC,7/5/2021,,Workwear,RAMA OVERSEAS LTD,24/06/2021,24/06/2021,7/5/2021,BLS81_S81-21000417,21,9/9/2021,600,11/9/2021,S81_S81-21000417,21,LEBEURRE SAS,SPC-SF,LD00000000,,,KNST GREY,26/09/2021,600-26/09/2021,0,,600,600,LD app awt/HF ok matchÂ shadeÂ asÂ perÂ approvedÂ labdip.Repeat cops - S81-20002441 only for ref,2012270,,S81-20002441,"OK,PLAN ON RAPIER LOOM",,", Spill over Jun 21, Spill over Jul 21",Unchecked,2012270,,1/1/1900,,0,0,0,0,0,0,0,"13,418",429,-31,"13,817",22,PD,Budhni,32807.42
249,11600009,BDKO,11600009BDKO,12/5/2021,,Workwear,SUPERHOUSE LTD. (SAFETY GARMENT DIV.),15/06/2021,15/06/2021,12/5/2021,BLS81_S81-21000448,1,9/9/2021,810,11/9/2021,S81_S81-21000448,1,MILL NORMS( MILL STD),PC-SF,STDAWTD000,,,AWTD,26/09/2021,810-26/09/2021,0,,810,810,LD std awtd/HF ok,,,S81-20002012,OK,,", Spill over Jun 21, Spill over Jul 21",Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"2,860",171,-3,"3,028",22,PD,Budhni,1160.17
250,A130D287,BAMKW4,A130D287BAMKW,23/07/2021,,Brands,RAHEJA COLLECTION,10/9/2021,10/9/2021,23/07/2021,BLS75_S75-21000186,20,11/9/2021,0,12/9/2021,,,MILL NORMS( MILL STD),ST-DA,STDAWTD000,,,,,,0,,"6,000","6,000",Order To Punch,,,,,,,Unchecked,,,1/1/1900,,102,0,0,0,"6,929",0,"7,031",0,0,0,0,21,PD,Baddi,7031.0
251,13000129,BDDDJ,13000129BDDD,31/10/2019,S75_S75-19000489/10,RMGE,SHAHI EXPORT PVT LTD (BGLR DIV),3/1/2020,13/09/2021,31/10/2019,BLS75_S75-19000489,10,12/9/2021,0,12/9/2021,,,VANS,CT-SF,RPT0000000,,,,,,0,,"3,250","3,250",m,,,,ok,,"Spill over Jan 20, Spill over Feb 20, Postpone Corona,Old Stock(Jun)",Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"5,452",0,0,"5,452",22,PD,Budhni,5452.44
252,130M90,BACCJ,130M90BDCC,3/6/2021,,RMGE,SHAHI EXPORT PVT LTD (BGLR DIV),10/7/2021,10/7/2021,7/6/2021,BLM75_M75-21000064,20,9/9/2021,0,12/9/2021,,,VF(Vans),CT+PNF,RPT0000000,CT+PF,,,,,0,,"4,387","4,387",Order To Punch,,,,,,Spill over Jul 21,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"5,174",0,-30,"5,144",21,PD,Baddi,40.0
253,130M90,BACCJ,130M90BDCC,3/6/2021,,RMGE,SHAHI EXPORT PVT LTD (BGLR DIV),10/7/2021,10/7/2021,7/6/2021,BLM75_M75-21000064,20,9/9/2021,0,12/9/2021,,,VF(Vans),CT+PNF,RPT0000000,CT+PF,,,,,0,,"4,387","4,387",Order To Punch,,,,,,Spill over Jul 21,Unchecked,,,1/1/1900,,0,0,0,0,0,0,0,"5,174",0,-30,"5,144",21,PD,Budhni,5173.78
254,14000313,BAMMB,14000313BAMMBA,30/08/2021,,DE&B,BRANDIX APPAREL  LTD,31/08/2021,31/08/2021,30/08/2021,BLF85_F85-21000438,10,1/9/2021,247,12/9/2021,F85_F85-21000438,10,PVH (TUG),CT+NF,STDAWTD000,CT+DA,,12073 FOLDED HEARTS+BLACK,,,0,,247,247,Ld std awtd,,,,,,add on Sep 21,Unchecked,,,1/1/1900,,432,0,278,0,"21,965",0,"22,675",0,0,0,0,21,PD,Baddi,22833.29
255,14000313,BAMMB,14000313BAMMBA,30/08/2021,,DE&B,BRANDIX APPAREL  LTD,31/08/2021,31/08/2021,30/08/2021,BLF85_F85-21000438,20,1/9/2021,293,12/9/2021,F85_F85-21000438,20,PVH (TUG),CT+NF,STDAWTD000,CT+DA,,12073 FOLDED HEARTS+ORANGE ODYSSEY,,,0,,293,293,Ld std awtd,,,,,,add on Sep 21,Unchecked,,,1/1/1900,,432,0,278,0,"21,965",0,"22,675",0,0,0,0,21,PD,Baddi,22833.29
